Date,Score
2010-01-01,
2010-01-02,
2010-01-03,
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-09,
2010-01-10,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,0.6811114234241821
2010-01-15,0.6374935836671906
2010-01-16,0.6259794569061735
2010-01-17,0.6639791126516782
2010-01-18,0.620562067747345
2010-01-19,0.6384983181148092
2010-01-20,0.6930542014656422
2010-01-21,0.6088294007551838
2010-01-22,0.5698116833751713
2010-01-23,0.5726001843237256
2010-01-24,0.6384067151457353
2010-01-25,0.5470663701994821
2010-01-26,0.6053711445876182
2010-01-27,0.5287546424390833
2010-01-28,0.4859608851186951
2010-01-29,0.5731477633186552
2010-01-30,0.5490464731664869
2010-01-31,0.3682555522061974
2010-02-01,0.3613824765737644
2010-02-02,0.27289012486794034
2010-02-03,0.21159210755473173
2010-02-04,0.2839115236449102
2010-02-05,0.31323125748442315
2010-02-06,0.21577471572139878
2010-02-07,0.2570887251978182
2010-02-08,0.2992875695944331
2010-02-09,0.23135885937897258
2010-02-10,0.2318284437643428
2010-02-11,0.33754234309256115
2010-02-12,0.3147697995795714
2010-02-13,0.2844182177028929
2010-02-14,0.4019289448408814
2010-02-15,0.4057384142895838
2010-02-16,0.45460325107782185
2010-02-17,0.4584436101803387
2010-02-18,0.42873362735842085
2010-02-19,0.39890024335918495
2010-02-20,0.4192369362691341
2010-02-21,0.4213490118787611
2010-02-22,0.3983485913573367
2010-02-23,0.3981379185799657
2010-02-24,0.4529545043316827
2010-02-25,0.38018749516760203
2010-02-26,0.36220682859694137
2010-02-27,0.49876010214764716
2010-02-28,0.45184526384951235
2010-03-01,0.39957029459909565
2010-03-02,0.41262717476126765
2010-03-03,0.4239591735329929
2010-03-04,0.3983993866676266
2010-03-05,0.46627016112812897
2010-03-06,0.4533615769724936
2010-03-07,0.4730568195310072
2010-03-08,0.5431553344125261
2010-03-09,0.6366987829912628
2010-03-10,0.6518204849933692
2010-03-11,0.7069405851599623
2010-03-12,0.7944035930171379
2010-03-13,0.6769433783368618
2010-03-14,0.7389212735716775
2010-03-15,0.8073930738467047
2010-03-16,0.7536707793741586
2010-03-17,0.7682850345588206
2010-03-18,0.8234744650967377
2010-03-19,0.8274503564254927
2010-03-20,0.9493733503009408
2010-03-21,0.9306249837760757
2010-03-22,0.9239027404240596
2010-03-23,0.9086908066486854
2010-03-24,0.9307228016962066
2010-03-25,0.9586761564093083
2010-03-26,0.9160558932564202
2010-03-27,0.9849940496765256
2010-03-28,0.9244463635279675
2010-03-29,0.9275574985805621
2010-03-30,1.0224413310445153
2010-03-31,1.1192762665893596
2010-05-01,1.1170258198768497
2010-05-02,1.038599056765985
2010-05-03,0.9981561634602413
2010-05-04,0.9696953421654673
2010-05-05,0.9116338036564905
2010-05-06,0.8750569923463019
2010-05-07,0.7804377399146069
2010-05-08,0.6299661574452218
2010-05-09,0.5222040717250246
2010-05-10,0.49414657265074363
2010-05-11,0.4871405394194475
2010-05-12,0.4534969924472198
2010-05-13,0.3925588181368496
2010-05-14,0.21060585464355122
2010-05-15,0.082998748455533
2010-05-16,0.20899392818693316
2010-05-17,0.15730297672763174
2010-05-18,0.17103649433959692
2010-05-19,0.1387983196011073
2010-05-20,0.059755943106482946
2010-05-21,0.09125361978409188
2010-05-22,0.1743396738156385
2010-05-23,0.34138585339687033
2010-05-24,0.40358972149987155
2010-05-25,0.38908481518189697
2010-05-26,0.4504688316145441
2010-05-27,0.4298561780921483
2010-05-28,0.48581629723463904
2010-05-29,0.6719406995137861
2010-05-30,0.711691626824482
2010-05-31,0.7957558605773534
2010-06-01,0.8447025418570818
2010-06-02,0.8271396406109766
2010-06-03,0.9247250493174874
2010-06-04,1.077316118875687
2010-06-05,1.1707335522454054
2010-06-06,1.0881112866621703
2010-06-07,1.0412393780071434
2010-06-08,0.9903233610542671
2010-06-09,0.8696196356565521
2010-06-10,0.8494240174312698
2010-06-11,0.9231761755998125
2010-06-12,0.9542218024248068
2010-06-13,0.9350473210907405
2010-06-14,0.8666491920288043
2010-06-15,0.9127833089298842
2010-06-16,0.9645858493735712
2010-06-17,0.9639229643932675
2010-06-18,0.8556425873940591
2010-06-19,0.8148985056076802
2010-06-20,0.8148252839829435
2010-06-21,0.8539723300137692
2010-06-22,0.9284301143815894
2010-06-23,0.9965690566557283
2010-06-24,1.0257740922791991
2010-06-25,0.8537824119048175
2010-06-26,0.7913452064317914
2010-06-27,0.6236242209363665
2010-06-28,0.6098402016414867
2010-06-29,0.48356240726672006
2010-06-30,0.3837927270730332
2010-07-01,0.3899191471185162
2010-07-02,0.33537462284756975
2010-07-03,0.17699839750023655
2010-07-04,0.19376724293929332
2010-07-05,0.10752401718964574
2010-07-06,0.05537109775935728
2010-07-07,-0.0013547403175259481
2010-07-08,-0.0013134764695932968
2010-07-09,0.07916120749592424
2010-07-10,0.11060467535780659
2010-07-11,0.24995843403364135
2010-07-12,0.26942345215428604
2010-07-13,0.4116645685798698
2010-07-14,0.5475041647852514
2010-07-15,0.5250107592306188
2010-07-16,0.5856975876715876
2010-07-17,0.694308969231978
2010-07-18,0.631264009512104
2010-07-19,0.6567570656612672
2010-07-20,0.6886960282040672
2010-07-21,0.7368714606193913
2010-07-22,0.7423712476053828
2010-07-23,0.7817209108584724
2010-07-24,0.7466135939624282
2010-07-25,0.6413304065722476
2010-07-26,0.6821662602657689
2010-07-27,0.5553277521661076
2010-07-28,0.5228625563229704
2010-07-29,0.44932125811809903
2010-07-30,0.4690873223931364
